data,val,DailyChange,PriceChange
2014-09-15,94.68,-1.0451505016722429,215.07487520798674
2014-09-16,95.3,0.6548373468525437,217.13810316139765
2014-09-17,95.84,0.5666316894018975,218.93510815307823
2014-09-18,95.19,-0.6782136894824764,216.7720465890183
2014-09-19,94.44,-0.787897888433664,214.27620632279533
2014-09-22,94.37,-0.07412113511223728,214.0432612312812
2014-09-23,94.31,-0.06357952739217687,213.84359400998338
2014-09-24,94.18,-0.13784328279079494,213.4109816971714
2014-09-25,94.25,0.07432575918453477,213.64392678868552
2014-09-26,94.13,-0.1273209549071619,213.24459234608986
2014-09-29,94.54,0.43556783172209457,214.60898502495843
2014-09-30,94.17,-0.3913687328115145,213.3777038269551
2014-10-01,92.19,-2.1025804396304637,206.78868552412646
2014-10-02,90.4,-1.9416422605488592,200.8319467554077
2014-10-03,90.33,-0.07743362831859057,200.59900166389352
2014-10-06,90.4,0.07749363445146429,200.8319467554077
2014-10-07,89.37,-1.139380530973455,197.40432612312816
2014-10-08,88.32,-1.174890902987591,193.91014975041597
2014-10-09,88.27,-0.05661231884057649,193.74376039933443
2014-10-10,86.43,-2.084513424719603,187.62063227953414
2014-10-13,85.93,-0.5785028346638854,185.95673876871882
2014-10-14,85.14,-0.9193529617130269,183.32778702163063
2014-10-15,81.89,-3.8172421893352126,172.51247920133113
2014-10-16,81.17,-0.879228232995477,170.1164725457571
2014-10-17,83.19,2.488604164100039,176.83860232945094
2014-10-20,82.37,-0.9856953960812542,174.10981697171383
2014-10-21,82.09,-0.33992958601433143,173.17803660565724
2014-10-22,81.94,-0.1827262760385029,172.67886855241264
2014-10-23,81.67,-0.3295093971198426,171.78036605657238
2014-10-24,82.48,0.99179625321415,174.4758735440932
2014-10-27,82.37,-0.1333656644034953,174.10981697171383
2014-10-28,82.44,0.08498239650356343,174.34276206322795
2014-10-29,83.24,0.9704027171276053,177.00499168053244
2014-10-30,82.79,-0.540605478135503,175.5074875207987
2014-10-31,81.97,-0.9904577847566265,172.77870216306158
2014-11-03,80.64,-1.6225448334756587,168.35274542429286
2014-11-04,78.67,-2.442956349206349,161.79700499168055
2014-11-05,78.11,-0.7118342443116821,159.93344425956738
2014-11-06,78.27,0.2048393291511852,160.46589018302828
2014-11-07,78.67,0.511051488437464,161.79700499168055
2014-11-10,78.98,0.39405109952967976,162.82861896838605
2014-11-11,77.27,-2.165105089896191,157.13810316139768
2014-11-12,76.96,-0.40119063025754187,156.10648918469218
2014-11-13,75.15,-2.3518711018710836,150.0831946755408
2014-11-14,73.47,-2.235528942115772,144.49251247920134
2014-11-17,73.9,0.5852729005036084,145.92346089850253
2014-11-18,74.36,0.6224627875507371,147.45424292845257
2014-11-19,74.05,-0.41689080150618674,146.4226289517471
2014-11-20,74.03,-0.027008777852799426,146.35607321131448
2014-11-21,75.42,1.8776171822234344,150.98169717138103
2014-11-24,75.7,0.37125430920179614,151.91347753743761
2014-11-25,74.28,-1.8758256274768792,147.18801996672215
2014-11-26,73.7,-0.7808292945611139,145.2579034941764
2014-11-27,70.8,-3.934871099050208,135.60732113144758
2014-11-28,68.89,-2.69774011299434,129.25124792013312
2014-12-01,66.44,-3.556394251705619,121.09816971713809
2014-12-02,68.13,2.543648404575549,126.72212978369384
2014-12-03,67.31,-1.2035813885219349,123.99334442595675
2014-12-04,66.27,-1.5450898826325998,120.53244592346088
2014-12-05,65.32,-1.4335295005281523,117.3710482529118
2014-12-08,63.78,-2.3576240048989505,112.24625623960067
2014-12-09,62.33,-2.273439949827538,107.42096505823628
2014-12-10,61.35,-1.5722765923311344,104.15973377703827
2014-12-11,60.5,-1.3854930725346382,101.33111480865225
2014-12-12,58.65,-3.057851239669429,95.1747088186356
2014-12-15,57.92,-1.2446717817561792,92.74542429284526
2014-12-16,55.91,-3.4703038674033237,86.05657237936771
2014-12-17,55.64,-0.48291897692719354,85.15806988352746
2014-12-18,56.3,1.1861969805895045,87.35440931780364
2014-12-19,55.52,-1.385435168738891,84.75873544093179
2014-12-22,56.9,2.485590778097979,89.35108153078201
2014-12-23,55.59,-2.302284710017566,84.99168053244594
2014-12-24,56.03,0.7915092642561516,86.4559068219634
2014-12-29,54.44,-2.837765482777088,81.16472545757071
2014-12-30,52.39,-3.7656135194709672,74.34276206322795
2014-12-31,52.0,-0.7444168734491274,73.044925124792
2015-01-02,51.78,-0.423076923076926,72.31281198003327
2015-01-05,48.87,-5.6199304750869095,62.628951747088166
2015-01-06,46.57,-4.706363822385917,54.97504159733777
2015-01-07,44.79,-3.822203135065494,49.05158069883527
2015-01-08,45.68,1.987050680955571,52.013311148086515
2015-01-09,45.19,-1.072679509632224,50.382695507487504
2015-01-12,43.55,-3.629121487054665,44.9251247920133
2015-01-13,41.5,-4.7072330654420185,38.10316139767055
2015-01-14,41.65,0.3614457831325302,38.602329450915136
